id,name,department_id,availability,lat,lon
107216,Стадион «Молния»,219165.0,2,55.88834129172943,37.53375198276039
107225,Дворовая территория,237455.0,4,55.665746,37.577445
107227,Дворовая территория,237407.0,4,55.74104119202256,37.54230074047551
107228,Дворовая территория,237407.0,4,55.74023942512196,37.53731982768525
107229,Спортивный комплекс дошкольного образовательного учреждения,219814.0,4,55.75140178193941,37.56104982141608
107235,Дворовая территория,237455.0,4,55.651374,37.55929
107236,Дворовая территория,237455.0,4,55.65191459675673,37.55392107999933
107239,Спортивный комплекс дошкольного образовательного учреждения,219814.0,4,55.73912643724472,37.515558660167606
107242,Дворовая территория,237455.0,4,55.659597,37.570096
107246,Дворовая территория,237455.0,4,55.672558481334505,37.57147389327967
107247,Дворовая территория,237455.0,4,55.670128,37.570968
107249,Дворовая территория,237455.0,4,55.666391,37.567231
107250,Дворовая территория,237455.0,4,55.673417,37.555256
107251,Дворовая территория,237455.0,4,55.668127,37.553612
107252,Дворовая территория,237455.0,4,55.667234,37.568372
107254,Дворовая территория,237455.0,4,55.67072660277494,37.56471969461883
107255,Дворовая территория,237455.0,4,55.669706,37.561949
107256,Дворовая территория,237455.0,4,55.66612487244815,37.55913611840899
107257,Дворовая территория,237455.0,4,55.66677714817784,37.55723179768477
107258,Дворовая территория,237455.0,4,55.671165181054704,37.55723227428197
107259,Дворовая территория,237455.0,4,55.675524,37.55443
107260,Дворовая территория,237455.0,4,55.65721,37.563108
107261,Дворовая территория,237455.0,4,55.67469227464023,37.54955504497027
107263,Дворовая территория,237421.0,4,55.81114972100784,37.41100219297536
107271,Дворовая территория,237421.0,4,55.81824244613209,37.4009062669073
107273,Дворовая территория,237421.0,4,55.81788081844033,37.39507332685125
107275,Дворовая территория,237455.0,4,55.666127,37.57351
107278,Дворовая территория,237421.0,4,55.80115685231997,37.41086978836016
107283,Дворовая территория,237421.0,4,55.806583130358696,37.39370390200997
107285,Дворовая территория,237421.0,4,55.79627464791957,37.39598242467321
107286,Дворовая территория,237421.0,4,55.798135882509015,37.40835005676553
107287,Дворовая территория,237421.0,4,55.79789131738234,37.39378928042603
107290,ВМХ-велодром «Коломенский»,219165.0,2,55.66586766133568,37.65646743774979
107293,Дворовая территория,237422.0,4,55.8074,37.456738
107294,Дворовая территория,237422.0,4,55.80869,37.457924
107298,Дворовая территория,237401.0,4,55.9904669870305,37.25279864368678
107299,Дворовая территория,237421.0,4,55.80636035579235,37.41491604275058
107300,Дворовая территория,237422.0,4,55.79639,37.485098
107301,Дворовая территория,237422.0,4,55.793328,37.494458
107302,Дворовая территория,237422.0,4,55.804799,37.459945
107303,Дворовая площадка,237422.0,4,55.805963,37.464185
107307,Дворовая территория,237421.0,4,55.79546520650068,37.4050507713162
107309,Дворовая территория,237422.0,4,55.81098712040142,37.45134474057655
107310,Дворовая территория,237422.0,4,55.810784,37.449965
107317,Дворовая территория,237422.0,4,55.79746105356724,37.46114080131357
107318,Дворовая территория,237422.0,4,55.79433911388196,37.482853875329
107319,Дворовая территория,237422.0,4,55.78932178864627,37.48062772016335
107320,Дворовая территория,237422.0,4,55.79106030546203,37.47634290230955
107321,Дворовая территория,237422.0,4,55.79587351852353,37.4816937104856
107322,Дворовая территория,237422.0,4,55.79087313543759,37.48393147898231
107324,Дворовая территория,237422.0,4,55.7963033787468,37.49960406846815
107325,Дворовая территория,237422.0,4,55.79347708737854,37.49184205039522
107326,Дворовая территория,237422.0,4,55.79058271611001,37.49063166592328
107327,Дворовая территория,237422.0,4,55.79565250864556,37.49187050114122
107328,Дворовая территория,237422.0,4,55.800554,37.487919
107329,Дворовая территория,237422.0,4,55.79965137189682,37.485406088450425
107330,Дворовая территория,237422.0,4,55.801384,37.470653
107331,Дворовая территория,237422.0,4,55.80593055347544,37.459981085908495
107332,Дворовая территория,237422.0,4,55.79463400951245,37.48861459042395
107333,Дворовая территория,237422.0,4,55.791526,37.492248
107334,Дворовая территория,237422.0,4,55.79908047476251,37.491742292188526
107335,Дворовая территория,237422.0,4,55.79117337224345,37.48681411929032
107336,Дворовая территория,237422.0,4,55.80311047040095,37.47298770989504
107337,Дворовая территория,237422.0,4,55.80235217841559,37.472783893960255
107340,Дворовая территория,237420.0,4,55.86364092484905,37.43342829399473
107344,Дворовая территория,237422.0,4,55.79274481447485,37.49758847368547
107345,Дворовая территория,237422.0,4,55.790757,37.499579
107346,Дворовая территория,237422.0,4,55.799052,37.482124
107347,Физкультурно-оздоровительный комплекс «Эко-Парк»,237335.0,3,55.60763120571797,37.57235709103965
107349,Дворовая территория,237420.0,4,55.86111551664545,37.43013857649105
107350,Дворовая территория,237420.0,4,55.86678262158591,37.44029393548777
107351,Дворовая площадка,237420.0,4,55.86491586379932,37.4389630180623
107352,Дворовая территория,237420.0,4,55.86290638215086,37.43761233764795
107353,Дворовая территория,237420.0,4,55.86180302090485,37.4367556166678
107364,Спортивный комплекс высшего учебного заведения «Московский авиационный институт»,266981.0,2,55.81066635052714,37.49687811862614
107365,Дворовая территория,237422.0,4,55.79476,37.455759
107366,Дворовая территория,237422.0,4,55.800765775694856,37.451970207349824
107370,Дворовая территория,237461.0,4,55.70733210598987,37.61284359249056
107371,Дворовая территория,237473.0,4,55.60038365905991,37.619378082777736
107372,Дворовая территория,237473.0,4,55.602488978839126,37.61384098300113
107373,Дворовая территория,237458.0,4,55.59213737238293,37.66537629698362
107374,Дворовая территория,237399.0,4,55.97184062542075,37.16058081802608
107375,Дворовая территория,237399.0,4,55.97304616367176,37.16016941039455
107378,Дворовая территория,237394.0,4,55.75727669641557,37.80175902817582
107381,Дворовая территория,237456.0,4,55.550308678781526,37.55352439358813
107382,Дворовая территория,237456.0,4,55.54388450407917,37.5566919928452
107383,Дворовая территория,237456.0,4,55.54594005850453,37.55827313882378
107384,Дворовая территория,237456.0,4,55.54616155232448,37.55465929414808
107385,Дворовая территория,237456.0,4,55.54999677216183,37.55304479737144
107388,Дворовая территория,237456.0,4,55.540948743357525,37.57676498503937
107389,Дворовая территория,237456.0,4,55.541881211759424,37.57525100685471
107402,Дворовая территория,237456.0,4,55.5074972591816,37.58696087971253
107403,Дворовая территория,237456.0,4,55.50892670044319,37.58532464298671
107407,Дворовая территория,237456.0,4,55.54432664914299,37.55932117321005
107408,Дворовая территория,237456.0,4,55.54943066286619,37.56585792057065
107409,Дворовая территория,237456.0,4,55.551123983354174,37.56082840530719
107410,Дворовая территория,237456.0,4,55.551744702365696,37.56036438314704
107411,Дворовая территория,237456.0,4,55.52995186737986,37.51766329852432
107413,Дворовая территория,237420.0,4,55.85622520240909,37.44660233020207
107414,Дворовая территория,237420.0,4,55.85450480840578,37.45018510296125
107415,Дворовая территория,237420.0,4,55.857437,37.411921
107416,Дворовая территория,237420.0,4,55.86179653015121,37.42784385440213
107417,Дворовая территория,237456.0,4,55.54383755791261,37.512054144536044
107418,Дворовая территория,237456.0,4,55.54064446861681,37.50210030115842
107419,Дворовая территория,237456.0,4,55.54149606297222,37.50536232658688
107420,Дворовая территория,237456.0,4,55.53257058371685,37.50295739404436
107421,Дворовая территория,237456.0,4,55.54567953914899,37.530485928551634
107422,Дворовая территория,237456.0,4,55.50864454319465,37.586779258728015
107425,Дворовая территория,237394.0,4,55.744171,37.754296
107426,Дворовая территория,237456.0,4,55.55224249347256,37.55867348247938
107427,Дворовая территория,237394.0,4,55.74794645096938,37.77307450310797
107429,"Парк, озелененная городская территория «Парк 40-летия Победы»",237335.0,2,55.98837698163633,37.21861490409085
107431,Дворовая территория,237399.0,4,55.97465,37.169906
107432,Дворовая территория,237456.0,4,55.54635613042389,37.54157012653688
107433,Дворовая территория,237456.0,4,55.53537936344102,37.50115294136101
107434,Дворовая территория,237456.0,4,55.5287722480511,37.51728666740715
107435,Дворовая территория,237456.0,4,55.53722341736844,37.54065475060754
107436,Дворовая территория,237456.0,4,55.53410260701767,37.5310464972612
107437,Дворовая территория,237456.0,4,55.53196560289567,37.524525386091724
107438,Дворовая территория,237456.0,4,55.531172458811774,37.523000635183806
107439,Дворовая территория,237456.0,4,55.53114007447293,37.520648894036825
107440,Дворовая территория,237456.0,4,55.53319381855472,37.51977066418614
107441,Дворовая территория,237456.0,4,55.532581265704216,37.51573216907714
107442,Дворовая территория,237420.0,4,55.849296449601646,37.4200479917085
107443,Дворовая территория,237420.0,4,55.85167517427411,37.41578436563619
107444,Дворовая территория,237420.0,4,55.8520227019994,37.41314811280679
107446,Дворовая территория,237471.0,4,55.635198,37.616126
107449,Дворовая территория,237456.0,4,55.53584075379007,37.52442116510845
107450,Дворовая территория,237456.0,4,55.543435644315664,37.5446559304393
107451,Дворовая территория,237456.0,4,55.54288564451925,37.51736616603523
107452,Дворовая территория,237456.0,4,55.54309301518027,37.52596505335276
107453,Дворовая территория,237399.0,4,55.976493,37.168172
107454,Дворовая территория,237399.0,4,55.97132002725844,37.15137720801637
107455,Дворовая территория,237399.0,4,55.984637,37.155138
107456,Дворовая территория,237399.0,4,55.9890015910841,37.15313828968682
107457,Дворовая территория,237399.0,4,55.9857042085555,37.14782077491738
107458,Дворовая территория,237399.0,4,55.984704750283605,37.14943511091399
107460,Дворовая территория,237347.0,4,55.825831,37.431522
107467,Дворовая территория,237456.0,4,55.509747,37.586895
107469,Дворовая территория,237456.0,4,55.54731713017669,37.5466551746646
107470,Дворовая территория,237399.0,4,55.983469,37.15158
107473,Дворовая территория,237456.0,4,55.543422239539126,37.55230798384815
107474,Дворовая территория,237456.0,4,55.54387932379807,37.55117592680814
107475,Дворовая территория,237456.0,4,55.548830027502326,37.54553051552708
107476,Дворовая территория,237456.0,4,55.54517373048719,37.55310463884989
107479,Дворовая территория,237420.0,4,55.86036155086583,37.44216644464167
107481,Дворовая территория,237456.0,4,55.547405077933576,37.52602763821386
107482,Дворовая территория,237456.0,4,55.546327332558846,37.53609580676251
107483,Дворовая территория,237399.0,4,55.97922968917158,37.15840483447921
107484,Дворовая территория,237399.0,4,55.98291977836097,37.15990411792045
107485,Дворовая территория,237399.0,4,55.981070577387015,37.14908994476328
107486,Дворовая территория,237456.0,4,55.54878888413645,37.55200819039269
107487,Дворовая территория,237456.0,4,55.54805747822099,37.548385523857945
107488,Дворовая территория,237456.0,4,55.53449786513152,37.51428665302931
107489,Дворовая территория,237456.0,4,55.535421645055536,37.51750949829834
107490,Дворовая территория,237456.0,4,55.536342629986336,37.52763219685095
107491,Дворовая территория,237456.0,4,55.5365193620129,37.53312521617352
107492,Детский ландшафтный парк «Южное Бутово»,237345.0,2,55.54294472334047,37.53603573689587
107493,Дворовая территория,237456.0,4,55.5382753013033,37.538562220796265
107494,Дворовая территория,237456.0,4,55.53230138226425,37.51950282509491
107498,Дворовая территория,237458.0,4,55.59734699701004,37.66421149399252
107500,Дворовая территория,237456.0,4,55.54575656675394,37.517077895901416
107501,Дворовая территория,237456.0,4,55.547432688641805,37.52219822447042
107503,Дворовая территория,237412.0,4,55.685254,37.457798
107504,Дворовая территория,237456.0,4,55.541596,37.579798
107505,Дворовая территория,237456.0,4,55.53988845685085,37.57665526958807
107506,Дворовая территория,237456.0,4,55.53673737534283,37.58001858764933
107508,Дворовая территория,237456.0,4,55.54826635371748,37.538143651308
107509,Дворовая территория,237420.0,4,55.85677417999579,37.43974707240281
107511,Дворовая территория,237399.0,4,55.97479192588957,37.15068746217838
107512,Дворовая территория,237399.0,4,55.97983247159227,37.15831739430218
107513,Дворовая территория,237458.0,4,55.58402961777261,37.670409902597015
107514,Дворовая территория,237458.0,4,55.58918595169038,37.66703118198667
107515,Дворовая территория,237458.0,4,55.5941267441841,37.66208501350828
107516,Дворовая территория,237470.0,4,55.62462039229136,37.65574802182436
107518,Дворовая территория,237462.0,4,55.70842553032463,37.60433409031784
107519,Дворовая территория,237461.0,4,55.70564411849809,37.665176517008206
107520,Дворовая территория,237460.0,4,55.63794667474209,37.7661850394403
107522,Дворовая территория,237460.0,4,55.63906690878388,37.772103088737765
107523,Дворовая территория,237399.0,4,55.976025,37.149847
107524,"Государственный историко-архитектурный, художественный и ландшафтный музей-заповедник «Царицыно»",237332.0,2,55.61276368733623,37.68410722607892
107527,Дворовая территория,237396.0,4,55.80782053208736,37.78336065702988
107529,Дворовая территория,237347.0,4,55.84515043452861,37.432673157456406
107531,Дворовая территория,237423.0,4,55.84997120856143,37.41384575087652
107532,Дворовая площадка,237412.0,4,55.70882786223423,37.4873793521843
107533,Дворовая территория,237412.0,4,55.71094461268427,37.48259925311845
107540,Дворовая территория,237423.0,4,55.84719677792194,37.41691226968963
107541,Дворовая площадка,237423.0,4,55.84537,37.41909
107542,Дворовая территория,237423.0,4,55.83882278506736,37.41506726106555
107543,Дворовая территория,237423.0,4,55.84744790580944,37.45036202679792
107544,Дворовая площадка,237423.0,4,55.844652,37.398051
107545,Дворовая территория,237423.0,4,55.84139738596089,37.440869200266846
107546,Дворовая территория,237423.0,4,55.84690020598288,37.437225197865416
107547,Спортивный зал «Орехово»,219165.0,3,55.61489959019512,37.71348708465575
107552,Дворовая территория,237399.0,4,55.98148340533729,37.16037191717362
107556,Дворовая территория,237399.0,4,55.973331968099565,37.15648359617659
107557,Дворовая территория,237399.0,4,55.97279551689469,37.150876661657946
107558,Дворовая территория,237399.0,4,55.978911863530605,37.16415273699972
107559,Дворовая территория,237399.0,4,55.973043,37.172224
107560,Стадион «Ангстрем»,219165.0,2,55.98322322352208,37.22466306878661
107567,Дворовая территория,237423.0,4,55.84480736368558,37.43998524635277
107568,Дворовая территория,237423.0,4,55.84561558003999,37.425672127915625
107570,Дворовая территория,237456.0,4,55.501657743643385,37.59647496312196
107571,Дворовая территория,237423.0,4,55.838585554764336,37.40019781264033
107572,Дворовая территория,237423.0,4,55.84031403604086,37.39999239933631
107573,Дворовая территория,237423.0,4,55.833658,37.402902
107575,Дворовая территория,237396.0,4,55.80354628537344,37.76114335017345
107579,Дворовая территория,237456.0,4,55.50354892193962,37.59095562031301
107582,Дворовая территория,237423.0,4,55.84577129482155,37.45706898915606
107583,Дворовая территория,237423.0,4,55.84902555916065,37.45107623227816
107584,Дворовая территория,237423.0,4,55.84457887276318,37.44547100004248
107585,Дворовая площадка,237423.0,4,55.84353008264476,37.43034727406744
107586,Дворовая территория,237423.0,4,55.84474816278737,37.45211892446839
107588,Дворовая территория,237423.0,4,55.84307964254056,37.44141610777275
107589,Дворовая территория,237420.0,4,55.85781224136692,37.43935980916018
107590,Дворовая территория,237420.0,4,55.85202364094809,37.44335267088283
107602,Дворовая территория,237423.0,4,55.8466524238517,37.44461371542253
107604,Дворовая территория,237449.0,4,55.64384699484832,37.601926352110034
107605,Дворовая территория,237448.0,4,55.698871462712745,37.5567675473117
107606,Лыжная трасса на озелененной территории Зябликово,237463.0,3,55.63067787131622,37.73736584508039
107607,Парк народный «Зюзино»,237449.0,3,55.64991773565154,37.58820515678418
107610,Дворовая территория,237396.0,4,55.803573798547,37.77903386834597
107617,Дворовая территория,237449.0,4,55.650312220538,37.5894849288506
107618,Дворовая территория,237396.0,4,55.80419463462216,37.810639210953056
107619,Дворовая территория,237396.0,4,55.804046716334064,37.82010886220865
107621,"Парк, озелененная городская территория «Бекет»",237462.0,2,55.69887366696937,37.61099210281006
107622,Дворовая территория,237396.0,4,55.8043899315958,37.82435772246445
107625,Дворовая территория,237368.0,4,55.85739619551705,37.67164499603394
107626,Дворовая территория,237396.0,4,55.80364046881186,37.782593103536
107627,Дворовая территория,237457.0,4,55.60230269281789,37.55625503851192
107628,Дворовая территория,237457.0,4,55.60530143843277,37.54789928677379
107629,Дворовая территория,237457.0,4,55.605326060323584,37.54221059688207
107630,Дворовая территория,237457.0,4,55.61440409885696,37.53693324210918
107632,Дворовая территория,237457.0,4,55.61020986754412,37.54261313180778
107633,Дворовая территория,237457.0,4,55.61461524770476,37.53042513324184
107634,Дворовая территория,237396.0,4,55.80750739575405,37.796391941813376
107635,Дворовая территория,237396.0,4,55.80359694245825,37.78335827268104
107636,Дворовая территория,237457.0,4,55.60136719068452,37.53383226432215
107637,Дворовая территория,237457.0,4,55.60951688981307,37.550261341977865
107638,Дворовая территория,237457.0,4,55.611094,37.554789
107639,Дворовая территория,237396.0,4,55.805633260433126,37.791058376315085
107640,Дворовая территория,237457.0,4,55.589773,37.544593
107641,Дворовая территория,237457.0,4,55.58999059174817,37.54746428437383
107642,Дворовая территория,237457.0,4,55.60552282596458,37.54958849495446
107643,Дворовая территория,237396.0,4,55.80388414836514,37.77182241948256
107644,Дворовая территория,237396.0,4,55.81044513579208,37.82526114019471
107645,Дворовая территория,237396.0,4,55.80891169872048,37.79386970001463
107646,Дворовая территория,237396.0,4,55.804998230040894,37.76956975844702
107647,Дворовая территория,237396.0,4,55.806105,37.770079
107648,Дворовая территория,237457.0,4,55.59239573275008,37.5487831378914
107649,Спортивная открытая площадка,219782.0,4,55.78757956164395,37.47409700910418
107650,Дворовая территория,219782.0,4,55.77518563910688,37.50074546718196
107651,Дворовая территория,219782.0,4,55.77548368423509,37.49295754745364
107653,Дворовая территория,219782.0,4,55.78355626108188,37.44714690366232
107654,Дворовая территория,237457.0,4,55.60704136788703,37.5495202933944
107656,Дворовая территория,237457.0,4,55.60774420100872,37.52974461699024
107657,Конноспортивный комплекс «Ясенево»,,3,55.59974503512063,37.547883387351874
107658,Дворовая территория,237457.0,4,55.60057174621126,37.545982009340726
107659,Физкультурно-оздоровительный комплекс с бассейном «Молния»,219165.0,3,55.887246,37.535053
107660,Бассейн плавательный «Спортивная школа олимпийского резерва № 1»,219165.0,3,55.87860778274788,37.46972703739317
107661,Дворовая территория,237333.0,4,55.987097837339405,37.22888931255337
107664,Дворовая территория,237368.0,4,55.871339,37.668785
107665,Дворовая территория,219782.0,4,55.779717,37.490757
107666,Дворовая территория,219782.0,4,55.78056269699276,37.464145098360525
107667,Дворовая территория,219782.0,4,55.78830025705336,37.47119537048663
107668,Дворовая территория,219782.0,4,55.7795328691516,37.46031202174492
107669,Дворовая территория,237457.0,4,55.61673745431207,37.54209286413921
107670,Дворовая территория,237457.0,4,55.60146436674811,37.51056744361312
107671,Дворовая территория,237457.0,4,55.59954,37.515362
107673,Спортивный комплекс дошкольного образовательного учреждения,219814.0,4,55.59147100321449,37.54049226510228
107674,Дворовая территория,237457.0,4,55.59385209581153,37.53572957296246
107675,Дворовая территория,237368.0,4,55.871502587925946,37.667566723288815
107676,Дворовая территория,237368.0,4,55.871964794934485,37.66361799316886
107677,Дворовая территория,237368.0,4,55.86763376594861,37.66205633401256
107678,Дворовая территория,237368.0,4,55.86202446355398,37.66248763593375
107679,Дворовая территория,237457.0,4,55.60308074824045,37.51522141227911
107680,Дворовая территория,219782.0,4,55.78874573532635,37.45766814217194
107681,Дворовая территория,219782.0,4,55.77879951104267,37.47665785392633
107682,Дворовая территория,219782.0,4,55.7766777374018,37.4805397373038
107683,Дворовая территория,219782.0,4,55.77348153252445,37.49477597743189
107684,Дворовая территория,219782.0,4,55.786419274079456,37.46136079773443
107685,Дворовая территория,219782.0,4,55.78576664723563,37.47265770059178
107686,Дворовая территория,219782.0,4,55.78574816934422,37.4778071661097
107687,Дворовая территория,219782.0,4,55.782567772156895,37.478294518018245
107688,Дворовая территория,219782.0,4,55.781344131619534,37.485631641072025
107689,Дворовая территория,219782.0,4,55.774553,37.487568
107690,Дворовая территория,219782.0,4,55.78784750681375,37.46456538645069
107691,Дворовая территория,237457.0,4,55.60608,37.514311
107693,Фитнес клуб «Селф клуб»,,3,55.85610598997536,37.667321175841536
107694,Дворовая территория,237457.0,4,55.59690106508915,37.51956411537472
107695,Дворовая территория,237457.0,4,55.60570990656871,37.51850050093536
107696,Дворовая территория,237457.0,4,55.60344308585765,37.52441781134063
107697,Комплекс спортивных сооружений «Автомобилист»,219165.0,2,55.800271,37.57678
107700,Дворовая территория,237457.0,4,55.598176029501445,37.532587105074825
107701,Дворовая территория,237457.0,4,55.59762480235596,37.54260306291404
107707,Дворовая территория,237457.0,4,55.61717793919736,37.54689432949599
107712,Дворовая территория,237368.0,4,55.86721509608256,37.66504124138897
107713,Дворовая территория,237412.0,4,55.70408785529956,37.47471213541452
107716,Спортивный комплекс «Куркино»,219165.0,1,55.88148096705204,37.38681923267438
107717,Дворовая территория,237396.0,4,55.80756906525613,37.82797640823928
107718,Дворовая территория,237446.0,4,55.647052662818034,37.49912594607214
107719,Дворовая территория,237452.0,4,55.686234,37.533328
107720,Дворовая территория,237452.0,4,55.68441510518599,37.53709718672828
107722,Дворовая территория,237454.0,4,55.62169839983247,37.48711452041807
107723,Дворовая территория,237454.0,4,55.626909,37.483059
107725,Дворовая территория,237454.0,4,55.627875,37.47686
107726,Дворовая территория,237454.0,4,55.62810971089177,37.488207620805376
107727,Дворовая территория,237454.0,4,55.6217161063832,37.49279447103881
107734,Дворовая территория,237450.0,4,55.64103113435012,37.53654389176181
107735,Дворовая территория,237450.0,4,55.63777004686298,37.53974012129045
107736,Дворовая территория,237450.0,4,55.640609997661386,37.52880788140944
107737,Дворовая территория,237450.0,4,55.64725681912338,37.52011797562806
107738,Дворовая территория,237450.0,4,55.64827500245983,37.51628477877328
107739,Дворовая территория,237450.0,4,55.64222778219727,37.522416151911656
107740,Дворовая территория,237450.0,4,55.6445355534771,37.516622118836125
107741,Спортивный комплекс образовательного учреждения,219814.0,4,55.67743374402628,37.521739392554274
107743,Дворовая территория,237446.0,4,55.64803989606328,37.496956810793456
107744,Дворовая территория,237451.0,4,55.67786685734448,37.599581101182174
107745,Дворовая территория,237451.0,4,55.67888654184484,37.598973790752034
107749,Дворовая территория,237446.0,4,55.64580264564518,37.49489814359946
107751,Дворовая территория,237450.0,4,55.63242428727058,37.52397815445999
107752,Дворовая территория,237450.0,4,55.63460040913206,37.52449960278339
107753,Дворовая территория,237454.0,4,55.63364650553272,37.510923510508
107754,Дворовая территория,,4,55.635741,37.510592
107755,Дворовая территория,237450.0,4,55.62961051922368,37.51933768451656
107756,Дворовая территория,237450.0,4,55.638626654913,37.519714328637605
107759,Дворовая территория,237454.0,4,55.628988,37.511158
107760,Дворовая территория,237454.0,4,55.623625,37.507008
107764,Дворовая территория,237450.0,4,55.64372644279371,37.52953564633499
107765,Дворовая территория,237450.0,4,55.650043,37.529897
107766,Дворовая территория,237450.0,4,55.6389400723307,37.527557566622136
107767,Дворовая территория,237450.0,4,55.63824555652019,37.529113176435
107770,Дворовая территория,237452.0,4,55.66927349086342,37.53737760015046
107771,Дворовая территория,237450.0,4,55.62841118258376,37.518440118033205
107772,Дворовая территория,237450.0,4,55.62683849616109,37.52008313265056
107773,Дворовая территория,237450.0,4,55.626147,37.525675
107774,Дворовая территория,237453.0,4,55.56673829481437,37.56437630644356
107775,Дворовая территория,237453.0,4,55.56596750553887,37.5675735587914
107776,Дворовая территория,237450.0,4,55.64318002413102,37.51005448288506
107777,Дворовая территория,237450.0,4,55.64487883594159,37.51113909335656
107778,Дворовая территория,237450.0,4,55.64208272942152,37.50375966497318
107779,"Парк, озелененная городская территория «Ландшафтный заказник «Теплый стан»",237335.0,2,55.63264272728748,37.48969853921968
107780,Дворовая территория,237450.0,4,55.64042794614418,37.51237635527049
107783,Дворовая территория,237453.0,4,55.57051558690074,37.57483661142832
107784,Дворовая территория,237453.0,4,55.56675995967816,37.568721846222736
107785,Дворовая территория,237453.0,4,55.56966243778364,37.56506718331419
107786,Дворовая территория,237453.0,4,55.56903426620895,37.56811792771207
107787,Дворовая территория,237453.0,4,55.56829822633708,37.57071870141234
107788,Дворовая территория,237453.0,4,55.56755969408067,37.56598286334295
107789,Спортивный комплекс образовательного учреждения,219814.0,4,55.687386,37.581002
107790,Дворовая территория,237454.0,4,55.61568125818676,37.49536812154
107791,Дворовая территория,237454.0,4,55.616651,37.492742
107793,Дворовая территория,237450.0,4,55.64662533473206,37.53669630056666
107794,Дворовая территория,237450.0,4,55.64392253564544,37.532481623326426
107802,Дворовая территория,237412.0,4,55.706644,37.463709
107803,Дворовая территория,237451.0,4,55.6766052680618,37.60695529913447
107804,Дворовая территория,237451.0,4,55.68060714334262,37.60366746403008
107806,Дворовая территория,237451.0,4,55.67702276310783,37.60170103540885
107807,Дворовая территория,237451.0,4,55.67721723352467,37.59730759835062
107808,Дворовая территория,237451.0,4,55.6828855727009,37.61115422197016
107809,Дворовая территория,237451.0,4,55.6713513838521,37.59502955291253
107810,Дворовая территория,237451.0,4,55.668542380415374,37.59551304280759
107811,Дворовая территория,237451.0,4,55.68217467952405,37.61188737423285
107812,Дворовая территория,237451.0,4,55.67487339718785,37.59404009883462
107814,Дворовая территория,237451.0,4,55.669428382289134,37.59047624839471
107816,Дворовая территория,237412.0,4,55.67691579168147,37.4571149467437
107817,Дворовая территория,237412.0,4,55.67854319053361,37.45486070433724
107818,Дворовая территория,237452.0,4,55.688083583403305,37.52850439567464
107819,Дворовая территория,237452.0,4,55.68623156122724,37.525489824637
107820,Дворовая территория,237452.0,4,55.683798,37.523438
107821,Дворовая территория,237450.0,4,55.63073950098944,37.52106073036992
107822,Дворовая территория,237450.0,4,55.63970677814604,37.515962274224826
107826,Дворовая территория,237453.0,4,55.57145984723752,37.57068958831591
107827,Дворовая территория,237453.0,4,55.57096988773326,37.5730836110557
107828,Дворовая территория,237450.0,4,55.64671461411003,37.53202357674135
107835,Дворовая территория,237452.0,4,55.66948580575576,37.53305640608725
107837,Дворовая территория,237452.0,4,55.67071902782224,37.53673631963193
107838,Природно - исторический парк «Битцевский лес»,237335.0,2,55.59743371457628,37.55756879431685
107839,Дворовая территория,237446.0,4,55.65939983210586,37.51955101463354
107840,Дворовая территория,237451.0,4,55.68765350727943,37.59757585345157
107841,Дворовая территория,237453.0,4,55.567755835272415,37.57265976679721
107842,Дворовая территория,237453.0,4,55.56633002080351,37.57786145579106
107845,Дворовая территория,237453.0,4,55.56830008415584,37.572497664327294
107846,Дворовая территория,237451.0,4,55.66640042571096,37.591296994695526
107847,Дворовая территория,237446.0,4,55.66810726730514,37.51885307776413
107849,Дворовая территория,237452.0,4,55.673565541524205,37.52726355058129
107850,Дворовая территория,237452.0,4,55.67608129768804,37.53094350161828
107851,Дворовая территория,237452.0,4,55.67517187469674,37.52343657754373
107852,Дворовая территория,237452.0,4,55.67762816108765,37.5321169729095
107853,Дворовая территория,237452.0,4,55.676803,37.52351
107854,Дворовая территория,237452.0,4,55.679346,37.533742
107855,Дворовая территория,237452.0,4,55.677204,37.528154
107856,Дворовая территория,237452.0,4,55.679407,37.537865
107857,Дворовая территория,237452.0,4,55.680828,37.535862
107858,Дворовая территория,237452.0,4,55.680859,37.530112
107859,Дворовая территория,237452.0,4,55.680732,37.533382
107860,Дворовая территория,237448.0,4,55.70605426388024,37.58393509290348
107861,Дворовая территория,237454.0,4,55.643033,37.475468
107863,Дворовая территория,237454.0,4,55.6458604011208,37.48271930419175
107864,Дворовая территория,237454.0,4,55.646102161891314,37.47900147707204
107865,Дворовая территория,237453.0,4,55.568017808822844,37.56311510091933
107866,Дворовая территория,237453.0,4,55.56628122461747,37.58453299287046
107867,Спортивный комплекс учреждения здравоохранения «Российский национальный исследовательский медицинский университет имени Н.И. Пирогова»,260857.0,3,55.646706,37.490793
107868,Дворовая территория,237446.0,4,55.65833821365128,37.51108533409846
107870,Дворовая территория,237451.0,4,55.66780549202337,37.58693311488236
107872,Дворовая территория,237451.0,4,55.677454475343175,37.59602796235798
107873,Дворовая территория,237451.0,4,55.68291883413895,37.60081613220349
107874,Дворовая территория,237453.0,4,55.57578258930207,37.5726995552267
107875,Дворовая территория,237453.0,4,55.575321397036895,37.57709023408427
107876,Дворовая территория,237412.0,4,55.708683,37.462038
107878,Дворовая территория,237454.0,4,55.644709,37.479034
107881,Дворовая территория,237412.0,4,55.678365242098586,37.45225454322652
107883,Дворовая территория,237412.0,4,55.697260148358666,37.45760936211012
